customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,severity_level,frequency_score,frequency_level,persistence_score,persistence_level,customer_risk_score,customer_risk_level,behavior_profile,primary_risk_driver,dimension_explanation,behavioral_signals,research_risk_signals,risk_explanation
C004596,Zachary,Adams,Pakistan,Standard,1,1,1,1,1,70.0,HIGH,18.75,MODERATE,30.0,MODERATE,42.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 70.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,HIGH_SEVERITY,"Customer classified as MEDIUM with a risk score of 42.62. Primary risk dimension: SEVERITY. Severity=70.00, Frequency=18.75, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004597,Victoria,Harris,United Kingdom,Standard,1,2,2,2,1,65.0,HIGH,37.5,HIGH,30.0,MODERATE,46.25,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | High problematic activity frequency (score 37.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 46.25. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=37.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004598,Kevin,Floyd,Saudi Arabia,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004599,Kevin,Bailey,United Arab Emirates,Premium,4,2,2,2,1,65.0,HIGH,9.38,LOW,28.0,MODERATE,37.21,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Low problematic activity frequency (score 9.38) | Moderate persistence of problematic behavior (score 28.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 37.21. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=9.38, Persistence=28.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004600,Jeffrey,Roberts,Saudi Arabia,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004601,Melissa,Carlson,Saudi Arabia,Premium,1,0,0,1,1,40.0,MODERATE,2.5,LOW,30.0,MODERATE,25.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.75. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004602,Andrew,Gross,United States,Standard,1,2,2,2,1,65.0,HIGH,37.5,HIGH,30.0,MODERATE,46.25,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | High problematic activity frequency (score 37.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 46.25. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=37.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004604,Hannah,Gordon,United Arab Emirates,Standard,3,1,1,0,0,35.0,MODERATE,5.42,LOW,0.0,NONE,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 5.42) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 15.63. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=5.42, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004606,Angela,Woods,Other,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004608,Sara,Knox,Saudi Arabia,Premium,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004611,Michael,Jones,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004612,Devon,Lopez,Saudi Arabia,VIP,4,1,1,1,1,45.0,MODERATE,4.69,LOW,28.0,MODERATE,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 4.69) | Moderate persistence of problematic behavior (score 28.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 27.81. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=4.69, Persistence=28.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004613,Michael,Yoder,United Arab Emirates,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004614,Brandi,Thomas,Saudi Arabia,Standard,3,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004616,Lisa,Wells,United Arab Emirates,Standard,2,2,2,2,1,65.0,HIGH,18.75,MODERATE,30.0,MODERATE,40.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 40.62. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=18.75, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004617,Christopher,Cook,United States,Standard,4,0,0,1,1,40.0,MODERATE,0.62,LOW,28.0,MODERATE,24.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 0.62) | Moderate persistence of problematic behavior (score 28.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 24.59. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=0.62, Persistence=28.00. 1 detected journey anomaly | 1 problematic journey"
C004620,Jessica,Jones,Other,Premium,2,2,2,3,2,65.0,HIGH,20.0,MODERATE,79.0,VERY_HIGH,55.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENCE,High journey severity (score 65.00) | Moderate problematic activity frequency (score 20.00) | Very persistent problematic behavior (score 79.00),2 failed payment attempts | 2 payment retries | 3 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 55.70. Primary risk dimension: PERSISTENCE. Severity=65.00, Frequency=20.00, Persistence=79.00. 2 failed payment attempts | 2 payment retries | 3 detected journey anomalies | 2 problematic journeys"
C004621,Jennifer,Shelton,Other,Standard,3,1,1,1,1,40.0,MODERATE,6.25,LOW,30.0,MODERATE,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 6.25) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 26.88. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=6.25, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004622,Laura,Castaneda,United States,Standard,3,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004624,Margaret,Montes,United Kingdom,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004625,Hannah,Aguilar,Other,Standard,3,0,0,2,2,45.0,MODERATE,1.67,LOW,65.67,HIGH,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENCE,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 1.67) | Persistent problematic behavior (score 65.67),2 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as MEDIUM with a risk score of 38.20. Primary risk dimension: PERSISTENCE. Severity=45.00, Frequency=1.67, Persistence=65.67. 2 detected journey anomalies | 2 problematic journeys"
C004626,Barbara,Freeman,United Kingdom,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004627,Rebecca,Wright,United Arab Emirates,Standard,1,0,0,1,1,45.0,MODERATE,2.5,LOW,30.0,MODERATE,27.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 27.75. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004628,Caitlin,Rodriguez,Pakistan,Standard,3,3,3,2,1,65.0,HIGH,17.92,MODERATE,30.0,MODERATE,40.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 17.92) | Moderate persistence of problematic behavior (score 30.00),3 failed payment attempts | 3 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 40.38. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=17.92, Persistence=30.00. 3 failed payment attempts | 3 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004629,Kevin,Fuentes,Pakistan,Premium,2,1,1,2,2,80.0,VERY_HIGH,10.62,LOW,79.0,VERY_HIGH,58.89,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 80.00) | Low problematic activity frequency (score 10.62) | Very persistent problematic behavior (score 79.00),1 failed payment attempts | 1 payment retries | 2 detected journey anomalies | 2 problematic journeys | 1 critical journey(s),HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 58.89. Primary risk dimension: SEVERITY. Severity=80.00, Frequency=10.62, Persistence=79.00. 1 failed payment attempts | 1 payment retries | 2 detected journey anomalies | 2 problematic journeys | 1 critical journey(s)"
C004632,Christian,Conley,United Arab Emirates,VIP,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004633,Brian,Fox,United States,Standard,1,2,2,2,1,65.0,HIGH,37.5,HIGH,30.0,MODERATE,46.25,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | High problematic activity frequency (score 37.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 46.25. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=37.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004634,Kelli,Jackson,Other,Premium,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004635,Michael,Thomas,Saudi Arabia,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004637,Robert,Torres,United Arab Emirates,Premium,3,1,1,0,0,35.0,MODERATE,5.42,LOW,0.0,NONE,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 5.42) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 15.63. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=5.42, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004638,Mindy,Fitzgerald,United Kingdom,Standard,3,4,4,5,3,65.0,HIGH,25.83,MODERATE,91.0,VERY_HIGH,61.05,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENCE,High journey severity (score 65.00) | Moderate problematic activity frequency (score 25.83) | Very persistent problematic behavior (score 91.00),4 failed payment attempts | 4 payment retries | 5 detected journey anomalies | 3 problematic journeys,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 61.05. Primary risk dimension: PERSISTENCE. Severity=65.00, Frequency=25.83, Persistence=91.00. 4 failed payment attempts | 4 payment retries | 5 detected journey anomalies | 3 problematic journeys"
C004643,Alexander,Tucker,Other,Premium,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004644,Kimberly,Diaz,Saudi Arabia,Standard,1,1,1,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
