customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,frequency_score,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,risk_segment,segment_reason
C003730,Leah,Berg,Pakistan,VIP,2,1,1,1,1,80.0,9.38,30.0,43.81,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 80.00 | Limited evidence of repeated behavior
C003731,Sean,Walters,Saudi Arabia,Standard,2,1,1,1,1,75.0,9.38,30.0,41.81,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C003732,Bradley,Pierce,Other,Standard,3,3,3,2,1,65.0,17.92,30.0,40.38,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 17.92 | Repeated problematic activity
C003733,Rachel,Montoya,United Arab Emirates,Standard,2,2,2,3,1,100.0,20.0,30.0,55.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C003734,James,Walker,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003735,Willie,Adams,Saudi Arabia,Premium,5,1,1,3,3,70.0,4.75,75.0,51.92,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 75.00
C003736,Stacy,Perkins,United Arab Emirates,Standard,6,0,0,3,3,40.0,1.25,71.0,37.67,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 71.00
C003737,Gary,Morton,United Kingdom,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003738,Stephanie,Mullins,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003739,Amanda,Moore,United States,Premium,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003740,Adrian,Hall,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003741,Cameron,Barber,Other,Premium,2,0,0,2,2,40.0,2.5,79.0,40.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C003742,Ellen,Richardson,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003744,Michelle,Davis,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003745,Roger,White,Saudi Arabia,Standard,3,2,2,4,2,95.0,14.17,65.67,61.95,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003747,Amanda,Huffman,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003748,Jacqueline,Lopez,United Arab Emirates,Premium,4,2,2,4,2,100.0,10.62,59.0,60.89,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C003749,Theresa,Henry,United Arab Emirates,Standard,5,3,3,2,1,65.0,10.75,26.0,37.02,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C003750,Kimberly,Blair,Other,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003751,Deborah,Holland,Other,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003752,Shelby,Smith,Other,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003753,Julie,Martin,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003755,Stephen,Long,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003757,Christopher,Jones,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003758,Brian,Jones,United Arab Emirates,Premium,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003759,Laura,Sanchez,United Arab Emirates,VIP,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003760,Angela,Stout,United States,VIP,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003761,Bailey,Waller,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003762,Jeremy,Garcia,United Kingdom,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C003763,Jonathan,Rose,Pakistan,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003764,Paul,Acosta,Saudi Arabia,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003765,Crystal,Morton,United Arab Emirates,Standard,5,4,4,3,2,70.0,14.5,55.0,48.85,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 55.00
C003766,Ryan,Morrison,Saudi Arabia,Standard,2,1,1,2,2,75.0,10.62,79.0,56.89,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C003767,Andre,Gray,Pakistan,Premium,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003768,Emily,Smith,United Arab Emirates,Premium,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003769,Amanda,Serrano,Saudi Arabia,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003770,Darlene,Hines,Saudi Arabia,VIP,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003771,Christine,Newman,Pakistan,VIP,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003772,Katelyn,Williams,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003773,Brenda,Wright,United Arab Emirates,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003775,Charles,Thomas,United Kingdom,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003776,Sarah,Burton,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003777,Daniel,Smith,United States,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003778,Kristin,Burch,Pakistan,Premium,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C003779,Kevin,Rosario,United Kingdom,Standard,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003780,Christopher,Rodriguez,Other,Standard,2,1,1,2,2,75.0,10.62,79.0,56.89,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C003783,Randall,Zimmerman,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003784,Donna,Harris,United States,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003787,Derek,Wallace,Pakistan,Premium,3,2,2,1,1,80.0,11.67,30.0,44.5,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 80.00 | Limited evidence of repeated behavior
C003788,Peter,Martin,United Arab Emirates,Standard,1,1,1,1,1,70.0,18.75,30.0,42.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C003789,Lauren,Rivera,Saudi Arabia,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003790,Amy,Moore,Other,Standard,3,4,4,6,2,100.0,26.67,65.67,67.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003792,Douglas,Holt,Saudi Arabia,Premium,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003793,Erica,Burton,Pakistan,Standard,3,1,1,1,1,75.0,6.25,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C003794,Robin,Martinez,United Kingdom,Standard,4,2,2,5,3,95.0,11.25,81.0,65.68,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 81.00
C003796,Jessica,Garcia,United Kingdom,Premium,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003797,Nathan,Phillips,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003798,Stacy,Hunt,Saudi Arabia,Standard,5,1,1,1,1,80.0,3.75,26.0,40.92,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 80.00 | Limited evidence of repeated behavior
C003799,Angela,Copeland,Saudi Arabia,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003800,Angela,Thomas,Pakistan,Standard,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003801,David,Barr,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003802,Adam,Johnson,Other,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003803,Candice,Simmons,United States,Standard,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003804,Amanda,Hernandez,Other,Standard,3,2,2,3,2,65.0,13.33,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003805,Stacey,Rios,Saudi Arabia,Standard,3,1,1,2,2,45.0,7.08,65.67,39.83,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003806,Kevin,Perez,Other,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C003807,Kaitlin,Koch,United Arab Emirates,Premium,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003808,Rebecca,Cruz,United Arab Emirates,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C003809,Maurice,Henson,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003810,Robert,Carson,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003811,Debbie,Rodriguez,United Kingdom,Premium,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003812,William,Jackson,United Arab Emirates,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C003813,Eugene,Rodriguez,Saudi Arabia,Premium,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003815,Mary,Sosa,Saudi Arabia,Premium,3,1,1,1,1,75.0,6.25,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C003816,James,Howard,Pakistan,Standard,3,1,1,0,0,30.0,5.42,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003817,Howard,Gilbert,United Arab Emirates,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C003819,Melissa,Mclean,United States,Premium,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003821,Sarah,Huang,United Arab Emirates,Premium,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003822,Virginia,Munoz,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003823,Steven,Thompson,United States,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003824,Andrea,Moreno,United Arab Emirates,Standard,4,3,3,4,3,70.0,14.69,81.0,56.71,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 81.00
C003825,Kelly,Greene,Saudi Arabia,VIP,2,1,1,1,1,80.0,9.38,30.0,43.81,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 80.00 | Limited evidence of repeated behavior
C003826,Carlos,Shelton,Saudi Arabia,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003827,Corey,Hernandez,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003829,Tony,Turner,United States,Standard,3,0,0,2,2,45.0,1.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003830,Mark,Roth,Saudi Arabia,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003831,David,Bailey,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003832,Diana,Garcia,United States,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003833,Craig,Hendricks,United States,Standard,3,0,0,2,2,40.0,1.67,65.67,36.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003836,Louis,Cochran,United Arab Emirates,Premium,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003837,Shannon,Dawson,Other,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003840,Breanna,Fitzpatrick,United Kingdom,Standard,4,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003841,Ariana,Hernandez,Pakistan,VIP,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003842,Michael,Rios,Saudi Arabia,Standard,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003844,Ronnie,Myers,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003846,John,Floyd,United Kingdom,Standard,3,1,1,1,1,40.0,6.25,30.0,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C003848,Jodi,Jones,Pakistan,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003849,Ryan,Lane,United Kingdom,Standard,2,0,0,2,2,45.0,2.5,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C003850,Mary,Moyer,Saudi Arabia,Premium,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003851,Dennis,Ramirez,United Arab Emirates,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003852,Jessica,Davis,Saudi Arabia,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C003854,Steven,White,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003855,Michael,Cruz,United Kingdom,Standard,8,3,3,4,3,75.0,7.34,66.0,52.0,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 66.00
C003857,Andrea,Coleman,United Arab Emirates,VIP,3,2,2,2,2,75.0,12.5,65.67,53.45,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C003859,Catherine,Gutierrez,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003861,Michele,Cook,United States,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003862,Donald,Pham,Pakistan,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003863,Amanda,Valdez,United Arab Emirates,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003864,Jose,Sanchez,Saudi Arabia,Standard,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
C003865,Olivia,Barnes,Saudi Arabia,Premium,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003866,Charles,Crawford,United Arab Emirates,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003867,Charles,Ferguson,United Arab Emirates,VIP,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003868,Andrew,Patel,United Kingdom,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C003869,William,Underwood,United Kingdom,Standard,3,1,1,1,1,40.0,6.25,30.0,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C003870,Anthony,Cruz,Saudi Arabia,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003871,Bonnie,Carpenter,United Arab Emirates,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003872,Richard,Fisher,Saudi Arabia,Premium,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003874,Rebecca,Steele,United States,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003875,Andrea,Goodman,Saudi Arabia,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C003876,Amy,Warner,United Arab Emirates,Standard,4,3,3,4,2,65.0,14.69,59.0,48.11,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C003877,Yolanda,Young,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003878,Thomas,Smith,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003879,Kimberly,Mcknight,Pakistan,Standard,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003880,Michael,Smith,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003881,Jeffrey,Grant,Pakistan,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C003883,Jessica,Mccall,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003884,Kelly,Brown,Saudi Arabia,Premium,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003885,Steven,Bailey,Other,Premium,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003886,William,Allison,Other,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C003889,Elaine,Phillips,Pakistan,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C003891,Lindsay,Castaneda,United States,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
