customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,average_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,total_events,average_journey_duration,maximum_journey_duration,average_friction_score,maximum_friction_score,total_anomalies,critical_journeys,high_risk_journeys,customer_payment_attempts,customer_successful_payments,customer_failed_payments,customer_payment_success_rate,customer_risk_score,customer_risk_level,behavior_profile
C004575,Scott,Powell,United States,Standard,1,4733.74,4733.74,2,1,1,1,10,81.13,81.13,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004576,Michael,Wheeler,United Arab Emirates,Premium,1,4252.96,4252.96,2,1,1,1,10,61.32,61.32,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004577,Leslie,Moreno,United Arab Emirates,Premium,4,9391.07,2347.77,4,0,4,0,27,55.89,81.5,11.25,45.0,1,0,0,4,4,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004578,Victoria,Snyder,Saudi Arabia,Premium,1,4362.51,4362.51,2,1,1,1,10,79.9,79.9,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004579,Mark,Hamilton,Other,Standard,2,6687.82,3343.91,2,0,2,0,14,54.6,58.52,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004580,Nathan,Maldonado,Pakistan,Standard,2,4738.26,2369.13,2,0,2,0,14,70.42,80.52,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004581,Kathryn,Lucas,Other,VIP,1,2657.35,2657.35,1,0,1,0,7,61.77,61.77,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004582,Ryan,Haley,United Arab Emirates,Standard,2,6781.63,3390.82,2,0,2,0,14,70.38,71.4,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004583,Jessica,Robinson,United States,Standard,1,861.16,861.16,1,0,1,0,7,53.4,53.4,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004584,Charlene,Brown,United States,Standard,3,9104.55,3034.85,5,2,3,2,26,77.81,88.83,33.33,100.0,3,1,0,5,3,2,0.6,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C004585,Anna,Johnson,United Kingdom,Standard,1,2147.06,2147.06,1,0,1,0,7,57.67,57.67,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004586,Jason,Adams,Other,Premium,2,6762.29,3381.14,2,0,2,0,12,77.52,97.33,40.0,40.0,2,0,0,2,2,0,1.0,10.0,LOW,NORMAL_CUSTOMER
C004587,Katie,Jones,United Arab Emirates,Standard,2,1787.44,893.72,5,3,2,3,22,77.88,93.73,65.0,100.0,3,1,0,5,2,3,0.4,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C004588,Sara,Garcia,Saudi Arabia,Premium,1,3892.32,3892.32,2,1,1,1,10,45.52,45.52,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004589,Jonathan,Perez,United Kingdom,Standard,1,3673.82,3673.82,1,0,1,0,6,85.67,85.67,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004590,Suzanne,Oliver,United Kingdom,VIP,3,5745.13,1915.04,5,2,3,2,27,48.58,59.15,20.0,30.0,0,0,0,5,3,2,0.6,16.0,LOW,FRICTION_PRONE_CUSTOMER
C004591,Seth,Baldwin,Pakistan,Standard,3,5561.9,1853.97,3,0,3,0,21,76.46,94.6,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004592,Randy,Myers,Saudi Arabia,Standard,2,4616.42,2308.21,3,1,2,1,17,89.34,103.4,17.5,35.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004593,Jessica,Garcia,Pakistan,Standard,2,2533.83,1266.92,2,0,2,0,13,53.36,53.82,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004594,Tonya,Gross,United Arab Emirates,Premium,1,858.82,858.82,1,0,1,0,7,81.45,81.45,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004595,Caitlin,Suarez,United Arab Emirates,Premium,1,1666.36,1666.36,1,0,1,0,7,53.92,53.92,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004596,Zachary,Adams,Pakistan,Standard,1,4919.85,4919.85,2,1,1,1,9,90.92,90.92,70.0,70.0,1,0,1,2,1,1,0.5,23.0,LOW,FRICTION_PRONE_CUSTOMER
C004597,Victoria,Harris,United Kingdom,Standard,1,1437.54,1437.54,3,2,1,2,13,106.78,106.78,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004598,Kevin,Floyd,Saudi Arabia,Premium,1,2395.56,2395.56,1,0,1,0,7,37.97,37.97,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004599,Kevin,Bailey,United Arab Emirates,Premium,4,9450.3,2362.57,6,2,4,2,34,66.63,84.6,16.25,65.0,2,0,1,6,4,2,0.67,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004600,Jeffrey,Roberts,Saudi Arabia,Standard,1,3593.37,3593.37,1,0,1,0,7,84.75,84.75,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004601,Melissa,Carlson,Saudi Arabia,Premium,1,1046.5,1046.5,1,0,1,0,6,78.22,78.22,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004602,Andrew,Gross,United States,Standard,1,1944.89,1944.89,3,2,1,2,13,99.33,99.33,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004604,Hannah,Gordon,United Arab Emirates,Standard,3,7578.42,2526.14,4,1,3,1,24,75.28,85.13,11.67,35.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004606,Angela,Woods,Other,Standard,1,2527.12,2527.12,1,0,1,0,7,41.48,41.48,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004608,Sara,Knox,Saudi Arabia,Premium,2,6397.29,3198.64,2,0,2,0,13,75.95,84.22,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004611,Michael,Jones,United Arab Emirates,Premium,1,4355.42,4355.42,1,0,1,0,7,101.58,101.58,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004612,Devon,Lopez,Saudi Arabia,VIP,4,5762.92,1440.73,5,1,4,1,30,74.27,89.82,20.0,45.0,1,0,0,5,4,1,0.8,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004613,Michael,Yoder,United Arab Emirates,Standard,2,7937.06,3968.53,2,0,2,0,14,62.19,85.88,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004614,Brandi,Thomas,Saudi Arabia,Standard,3,10380.01,3460.0,3,0,3,0,21,68.55,87.77,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004616,Lisa,Wells,United Arab Emirates,Standard,2,2603.8,1301.9,4,2,2,2,20,64.11,79.7,32.5,65.0,2,0,1,4,2,2,0.5,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004617,Christopher,Cook,United States,Standard,4,8329.11,2082.28,4,0,4,0,27,71.22,101.38,10.0,40.0,1,0,0,4,4,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004620,Jessica,Jones,Other,Premium,2,6673.63,3336.82,4,2,2,2,19,74.33,99.05,52.5,65.0,3,0,1,4,2,2,0.5,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004621,Jennifer,Shelton,Other,Standard,3,8496.2,2832.07,4,1,3,1,23,62.52,83.95,25.0,40.0,1,0,0,4,3,1,0.75,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004622,Laura,Castaneda,United States,Standard,3,4730.97,1576.99,3,0,3,0,21,72.43,96.35,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004624,Margaret,Montes,United Kingdom,Standard,1,4487.54,4487.54,1,0,1,0,7,79.63,79.63,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004625,Hannah,Aguilar,Other,Standard,3,4193.7,1397.9,3,0,3,0,19,78.1,97.32,28.33,45.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004626,Barbara,Freeman,United Kingdom,Premium,1,3688.94,3688.94,1,0,1,0,7,63.47,63.47,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004627,Rebecca,Wright,United Arab Emirates,Standard,1,807.72,807.72,1,0,1,0,6,69.78,69.78,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004628,Caitlin,Rodriguez,Pakistan,Standard,3,8841.84,2947.28,6,3,3,3,30,80.77,95.9,31.67,65.0,2,0,1,6,3,3,0.5,44.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004629,Kevin,Fuentes,Pakistan,Premium,2,2584.69,1292.34,3,1,2,1,15,78.93,80.45,62.5,80.0,2,1,0,3,2,1,0.67,38.0,MEDIUM,NORMAL_CUSTOMER
C004632,Christian,Conley,United Arab Emirates,VIP,2,5403.9,2701.95,2,0,2,0,14,53.18,53.92,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004633,Brian,Fox,United States,Standard,1,2623.71,2623.71,3,2,1,2,13,84.82,84.82,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004634,Kelli,Jackson,Other,Premium,2,7064.56,3532.28,2,0,2,0,14,70.47,86.52,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004635,Michael,Thomas,Saudi Arabia,Premium,1,4225.28,4225.28,1,0,1,0,7,39.23,39.23,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004637,Robert,Torres,United Arab Emirates,Premium,3,7630.09,2543.36,4,1,3,1,24,71.22,82.87,11.67,35.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004638,Mindy,Fitzgerald,United Kingdom,Standard,3,6450.51,2150.17,7,4,3,4,32,61.32,75.5,55.0,65.0,5,0,2,7,3,4,0.43,77.0,CRITICAL,HIGH_RISK_CUSTOMER
C004643,Alexander,Tucker,Other,Premium,2,5805.56,2902.78,2,0,2,0,14,69.3,86.22,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004644,Kimberly,Diaz,Saudi Arabia,Standard,1,1738.07,1738.07,2,1,1,1,10,54.02,54.02,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004645,Patrick,Smith,United Kingdom,Premium,1,2244.84,2244.84,1,0,1,0,7,83.42,83.42,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004646,Kevin,Gomez,United Kingdom,Standard,1,4793.31,4793.31,1,0,1,0,7,63.57,63.57,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004647,Blake,Mckinney,United Kingdom,Standard,2,7148.41,3574.2,3,1,2,1,17,72.1,91.97,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004648,Amber,Vance,Saudi Arabia,Standard,4,8796.63,2199.16,7,3,4,3,37,78.24,108.45,23.75,65.0,2,0,1,7,4,3,0.57,44.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004649,Edward,Hampton,Other,Standard,2,5072.06,2536.03,2,0,2,0,14,50.38,66.53,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004651,Jeffrey,Barrera,Saudi Arabia,Standard,1,4376.74,4376.74,1,0,1,0,6,25.4,25.4,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004652,Brent,Larson,United Kingdom,Standard,3,9194.18,3064.73,4,1,3,1,23,76.11,89.28,25.0,75.0,1,0,1,4,3,1,0.75,23.0,LOW,FRICTION_PRONE_CUSTOMER
C004653,Jessica,Rodriguez,United Arab Emirates,Premium,2,4001.2,2000.6,2,0,2,0,14,59.11,68.33,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004654,Philip,Jennings,United States,Standard,1,4579.95,4579.95,1,0,1,0,7,58.87,58.87,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004655,Sean,Chandler,United Arab Emirates,Premium,4,11122.62,2780.66,5,1,4,1,29,56.48,83.45,28.75,75.0,2,0,1,5,4,1,0.8,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004656,Brooke,Smith,Saudi Arabia,Standard,2,6197.6,3098.8,2,0,2,0,14,55.39,57.55,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004657,William,Irwin,United States,Standard,2,6679.09,3339.54,2,0,2,0,13,37.97,44.37,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004658,Jeffrey,Chase,Pakistan,Standard,1,863.83,863.83,1,0,1,0,7,70.98,70.98,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004659,Keith,Hopkins,Saudi Arabia,Standard,3,6004.7,2001.57,3,0,3,0,21,70.61,86.92,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004660,Phillip,Thomas,United Kingdom,Standard,2,8215.63,4107.82,3,1,2,1,17,68.96,71.97,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004661,David,Jimenez,Pakistan,Standard,1,1657.4,1657.4,1,0,1,0,7,41.2,41.2,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004662,Christopher,Sanchez,Pakistan,Standard,2,5159.89,2579.94,2,0,2,0,13,78.34,93.4,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004663,Ashley,Figueroa,United Arab Emirates,Standard,3,12127.25,4042.42,5,2,3,2,27,94.19,114.93,21.67,65.0,2,0,1,5,3,2,0.6,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004664,Brandon,Mcpherson,United States,Standard,1,4871.5,4871.5,1,0,1,0,6,57.57,57.57,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004665,Raymond,Howard,United States,VIP,2,7251.7,3625.85,2,0,2,0,14,41.59,44.8,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004666,Christopher,Garner,United Kingdom,Standard,2,4232.72,2116.36,2,0,2,0,14,64.24,67.2,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004667,Warren,Lee,Saudi Arabia,Premium,1,813.89,813.89,1,0,1,0,6,69.32,69.32,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004669,David,Fowler,United Kingdom,Standard,1,1068.39,1068.39,1,0,1,0,7,81.7,81.7,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004670,Dennis,Sheppard,United Kingdom,Standard,4,9353.14,2338.28,4,0,4,0,28,69.67,93.2,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004671,Anita,Wiley,United Arab Emirates,Standard,3,9133.18,3044.39,5,2,3,2,26,71.07,87.37,35.0,65.0,3,0,1,5,3,2,0.6,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004674,James,Cole,Saudi Arabia,Standard,2,5557.36,2778.68,2,0,2,0,14,61.94,68.68,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004675,Christina,Mullen,United Arab Emirates,Standard,2,5177.49,2588.74,2,0,2,0,13,85.02,89.6,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004676,Jill,Rose,Other,Standard,5,8996.53,1799.31,8,3,5,3,42,71.01,89.53,36.0,75.0,4,0,2,8,5,3,0.62,64.0,HIGH,FRICTION_PRONE_CUSTOMER
C004677,John,Baker,Saudi Arabia,Premium,2,2004.55,1002.28,2,0,2,0,14,66.27,79.27,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004678,Charles,Shelton,Other,Standard,3,9511.99,3170.66,7,4,3,4,33,82.34,112.98,43.33,65.0,4,0,2,7,3,4,0.43,72.0,HIGH,FRICTION_PRONE_CUSTOMER
C004679,Kimberly,Barron,United Kingdom,Standard,1,2543.57,2543.57,1,0,1,0,6,25.98,25.98,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004680,Marcus,Myers,Pakistan,Standard,1,2155.61,2155.61,1,0,1,0,7,73.2,73.2,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004681,Sandra,Butler,Saudi Arabia,Standard,1,3672.31,3672.31,1,0,1,0,6,68.78,68.78,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004682,Christopher,Mcknight,Saudi Arabia,Standard,2,7521.08,3760.54,3,1,2,1,17,57.6,73.32,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004683,Emily,Parker,Other,Standard,1,4067.62,4067.62,1,0,1,0,7,60.8,60.8,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004684,Rodney,Williams,Saudi Arabia,Standard,5,18507.82,3701.56,8,3,5,3,44,71.59,84.6,18.0,60.0,2,0,1,8,5,3,0.62,44.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004687,Brittney,Salazar,Saudi Arabia,Standard,1,564.5,564.5,1,0,1,0,7,84.98,84.98,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004688,Andrew,Hamilton,Saudi Arabia,Standard,1,4204.49,4204.49,1,0,1,0,7,45.6,45.6,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004689,Kevin,Gibson,Pakistan,Standard,3,7782.88,2594.29,3,0,3,0,21,45.62,61.78,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004690,Vanessa,Donaldson,Other,Premium,2,2935.76,1467.88,2,0,2,0,13,67.78,80.35,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004691,Christina,Sparks,United Arab Emirates,Standard,1,3365.49,3365.49,1,0,1,0,7,35.22,35.22,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004692,Veronica,Roberts,United Arab Emirates,Premium,1,1977.55,1977.55,1,0,1,0,7,69.92,69.92,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004693,Scott,Montes,United Arab Emirates,Standard,1,4705.56,4705.56,2,1,1,1,10,66.73,66.73,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004695,Brady,Jennings,United Arab Emirates,Standard,2,4866.9,2433.45,3,1,2,1,15,60.15,69.1,57.5,75.0,2,0,1,3,2,1,0.67,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004698,Nathaniel,Levy,Pakistan,Standard,2,6038.44,3019.22,2,0,2,0,14,52.72,55.7,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004699,Katherine,Hanson,Saudi Arabia,Standard,1,985.4,985.4,1,0,1,0,7,68.28,68.28,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004700,Melissa,Beck,Other,Premium,2,4633.83,2316.92,3,1,2,1,17,64.12,81.88,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004701,Daniel,Torres,Saudi Arabia,Premium,1,3652.8,3652.8,1,0,1,0,7,93.68,93.68,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004702,Brian,Roberts,Saudi Arabia,Standard,2,2970.11,1485.06,4,2,2,2,20,63.02,86.1,32.5,65.0,2,0,1,4,2,2,0.5,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004703,Stacy,Marsh,United Kingdom,Standard,1,4261.07,4261.07,1,0,1,0,6,57.75,57.75,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004704,Sara,Smith,Pakistan,Standard,3,6269.64,2089.88,4,1,3,1,24,56.47,66.18,11.67,35.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004705,Misty,Williams,United Arab Emirates,Premium,1,4505.82,4505.82,1,0,1,0,7,56.5,56.5,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004708,Heather,Brown,Saudi Arabia,Standard,1,4165.63,4165.63,1,0,1,0,7,67.57,67.57,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004710,Shannon,Jordan,Pakistan,Premium,2,6273.6,3136.8,3,1,2,1,17,53.24,67.15,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004711,Andrew,Keller,United Arab Emirates,Premium,1,1616.42,1616.42,3,2,1,2,13,86.48,86.48,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004712,Jason,Smith,United Arab Emirates,Standard,3,3734.03,1244.68,4,1,3,1,22,61.03,83.58,38.33,70.0,2,0,1,4,3,1,0.75,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004713,Amanda,King,Saudi Arabia,Standard,2,2157.1,1078.55,2,0,2,0,13,50.55,62.25,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004714,James,Bell,United States,Standard,4,12937.21,3234.3,7,3,4,3,36,83.22,104.55,33.75,65.0,3,0,1,7,4,3,0.57,49.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004715,Alexandra,Campbell,Pakistan,Standard,1,1103.08,1103.08,1,0,1,0,7,75.2,75.2,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004716,Jonathan,Trevino,United Arab Emirates,Standard,1,4369.74,4369.74,2,1,1,1,10,71.2,71.2,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C004718,Jessica,Mack,Other,Premium,2,6794.02,3397.01,3,1,2,1,17,69.56,71.47,17.5,35.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004719,Donald,Moore,United Arab Emirates,Premium,2,3307.83,1653.92,2,0,2,0,13,84.06,90.35,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C004720,Holly,Miller,Other,Standard,2,7490.71,3745.36,2,0,2,0,14,54.1,58.68,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004721,Andrew,Nelson,United Arab Emirates,Standard,1,1687.81,1687.81,1,0,1,0,7,43.32,43.32,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004722,Brandy,Ferrell,Saudi Arabia,Standard,1,1290.98,1290.98,1,0,1,0,7,49.22,49.22,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004724,Bradley,Richards,United Arab Emirates,Premium,3,7484.5,2494.83,6,3,3,3,29,73.97,75.0,46.67,75.0,3,0,2,6,3,3,0.5,59.0,HIGH,FRICTION_PRONE_CUSTOMER
C004725,George,Miller,Saudi Arabia,Standard,4,14280.08,3570.02,7,3,4,3,35,61.0,86.63,43.75,100.0,4,1,0,7,4,3,0.57,64.0,HIGH,FRICTION_PRONE_CUSTOMER
C004726,Justin,Robinson,Saudi Arabia,Premium,3,8029.08,2676.36,5,2,3,2,25,50.0,61.7,48.33,70.0,2,0,1,5,3,2,0.6,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004727,Kristina,Kennedy,Other,Premium,1,4638.61,4638.61,1,0,1,0,7,22.95,22.95,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C004728,Christine,Gomez,United States,Standard,2,5343.67,2671.84,3,1,2,1,17,53.21,67.57,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004729,Brian,Cain,United Kingdom,Standard,2,5513.08,2756.54,4,2,2,2,20,94.06,124.73,32.5,65.0,3,0,1,4,2,2,0.5,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004730,Diana,Walsh,Saudi Arabia,Standard,4,10685.13,2671.28,6,2,4,2,33,55.51,82.78,25.0,70.0,1,0,1,6,4,2,0.67,31.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004733,Joseph,Garcia,United Kingdom,Standard,4,11249.73,2812.43,5,1,4,1,30,74.8,88.47,18.75,75.0,1,0,1,5,4,1,0.8,23.0,LOW,FRICTION_PRONE_CUSTOMER
C004734,Melissa,Green,Other,Standard,2,2299.89,1149.94,4,2,2,2,19,51.68,57.12,50.0,100.0,3,1,0,4,2,2,0.5,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C004735,Donna,Turner,United Arab Emirates,Premium,2,3880.8,1940.4,4,2,2,2,19,86.24,89.82,55.0,65.0,3,0,1,4,2,2,0.5,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C004736,Michelle,Collins,Saudi Arabia,Standard,2,3243.61,1621.8,3,1,2,1,17,71.09,77.43,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C004737,Andrew,Elliott,Pakistan,Standard,3,10293.18,3431.06,3,0,3,0,19,45.72,51.52,28.33,45.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C004738,Michelle,Shelton,United Arab Emirates,Standard,2,6837.92,3418.96,3,1,2,1,16,73.1,90.47,40.0,45.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C004740,Jerry,Lane,Pakistan,Standard,2,7410.66,3705.33,2,0,2,0,14,49.49,52.78,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
